10479685051	206269
10490380051	565599
10490381051	565599
10491096051	564022
10492497051	101893
10492498051	101893
10492852051	100351
10492854051	502134
10501756051	101033
10501757051	559936
10502574051	112843
10502574051	563338
10502574051	566182
10504409051	563186
10509648051	112779
10509648051	506385
10509655051	204688
10509658051	506385
10510325051	566433
10510326051	215339
10510326051	566483
10532070051	400766
10532078051	200118
10532080051	204748
10532080051	216082
10532094051	215753
10532095051	100838
10532095051	205568
10532095051	567560
10532096051	407120
10532098051	101845
10532098051	101859
10532098051	111384
10532098051	201632
10532098051	301428
10532098051	404064
10532098051	409613
10532098051	409641
10532098051	551348
10532102051	112816
10532107051	553753
10532110051	209953
10554620051	101914
10554620051	205256
10560074051	566476
10560076051	201599
10560076051	566440
10560076051	566483
10571135051	410199
10571136051	568347
10578686051	553761
10578691051	101196
10578696051	205261
10581353051	101893
10581353051	112908
10581354051	405429
10586491051	201610
10658481	567692
10767511	101915
10929921	100121
1099150	209183
1099154	209053
11047181	211630
11069525051	112919
11069525051	210037
11071531	101767
11071531	555495
11071551	101767
11071551	555495
11071831	213381
11071871	563338
11071891	200136
11071891	566706
11072111	509484
11072161	551136
11072301	110123
11294903051	559275
1153732051	112782
1153733051	100932
1153733051	205113
1153733051	301713
1153734051	112782
1153735051	112782
1153737051	567543
1153740051	565655
1153742051	101828
1153742051	205822
1153742051	401669
1153743051	565646
1153750051	565181
1153751051	401745
11639501051	205220
11844782051	101893
11844782051	505778
11844784051	101893
11844784051	402279
11844784051	559275
12075891	208713
12722661051	211741
12722661051	502185
128189011	101872
128189011	404386
128189011	560054
128189011	560283
128189011	563338
128189011	564981
128197011	110365
128197011	563338
128198011	112779
128198011	401026
128198011	402667
128198011	408507
128198011	560278
13311761	212283
13368570051	200112
13384021	402231
13384021	402279
13384031	208940
13384031	209316
13384351	208936
13694381	112319
13698351	566694
13751341	553228
13751341	566792
13751351	212676
13835411	553213
13835411	563338
13835411	565109
13835411	565110
13920431051	216278
13920437051	210021
13920445051	402304
13920446051	302373
13920447051	302373
13938501	100796
13938501	559275
13938521	101848
13938541	101833
13938541	101845
13938551	210168
13938551	215913
13938551	559275
13938561	210168
13938561	215908
13938561	215913
13938561	559275
13938591	215908
13938591	215927
13938601	559219
13938601	559275
13938611	501065
13944771	210230
